index,prediction
44884,60 centimetre
44885,2.375 inch
44886,
44887,1.53 inch
44888,
44889,100 kilogram
44890,100 centimetre
44891,100 centimetre
44892,5 metre
44893,22 metre
44894,45 centimetre
44895,60 centimetre
44896,8 centimetre
44897,30 centimetre
44898,30 centimetre
44899,30 centimetre
44900,4 inch
44901,2 inch
44902,2.7 inch
44903,2.7 inch
44904,15 pound
44905,70.9 inch
44906,70.9 inch
44907,
44908,50 centimetre
44909,50 centimetre
44910,21.5 centimetre
44911,21.5 centimetre
44912,
44913,43 centimetre
44914,18 centimetre
44915,
44916,
44917,9.3 inch
44918,9.3 inch
44919,58 metre
44920,14.5 centimetre
44921,
44922,8 centimetre
44923,3 centimetre
44924,
44925,
44926,15 centimetre
44927,22 centimetre
44928,300 watt
44929,110 volt
44930,
44931,175 centimetre
44932,
44933,
44934,1.5 pound
44935,27.5 centimetre
44936,27.5 centimetre
44937,9.1 inch
44938,9.1 inch
44939,9.1 inch
44940,
44941,4 pound
44942,94.5 inch
44943,60 centimetre
44944,120 centimetre
44945,400 metre
44946,2000 gram
44947,
44948,3.76 inch
44949,10 centimetre
44950,
44951,1 watt
44952,4 centimetre
44953,4 centimetre
44954,4 centimetre
44955,20 inch
44956,
44957,23 centimetre
44958,220 pound
44959,
44960,5 volt
44961,
44962,29.5 inch
44963,22.4 inch
44964,2.25 watt
44965,5 volt
44966,6.3 inch
44967,6.3 inch
44968,6.1 inch
44969,14 centimetre
44970,16 centimetre
44971,12 centimetre
44972,2.80 inch
44973,
44974,
44975,
44976,20 centimetre
44977,60 centimetre
44978,2.76 centimetre
44979,15 centimetre
44980,24 centimetre
44981,7 centimetre
44982,30 centimetre
44983,
44984,5 metre
44985,22.8 centimetre
44986,22.8 centimetre
44987,14.0 centimetre
44988,5 inch
44989,400 pound
44990,10 centimetre
44991,10 centimetre
44992,7.08 inch
44993,
44994,
44995,12 ounce
44996,20 pound
44997,25.0 centimetre
44998,80 metre
44999,3 metre
45000,30 centimetre
45001,40 centimetre
45002,3.5 inch
45003,8.66 inch
45004,8.66 inch
45005,8.66 inch
45006,453 gram
45007,24 gram
45008,85 gram
45009,3 inch
45010,55 centimetre
45011,81 centimetre
45012,7.4 inch
45013,7.4 centimetre
45014,
45015,
45016,
45017,7.4 centimetre
45018,7.4 centimetre
45019,399.16 kilogram
45020,2 inch
45021,7.9 inch
45022,12 centimetre
45023,12 centimetre
45024,67 metre
45025,67 metre
45026,0.35 ounce
45027,155 metre
45028,13 centimetre
45029,53 centimetre
45030,56 centimetre
45031,36 centimetre
45032,17 centimetre
45033,51.88 centimetre
45034,
45035,220 pound
45036,3.31 inch
45037,
45038,70 watt
45039,227 gram
45040,6.5 centimetre
45041,21.5 centimetre
45042,11.9 centimetre
45043,11.9 centimetre
45044,92 centimetre
45045,45 centimetre
45046,2.8 inch
45047,0.24 inch
45048,27 ounce
45049,5.3 inch
45050,5.3 inch
45051,
45052,5.0 centimetre
45053,4.75 inch
45054,4.75 inch
45055,9 centimetre
45056,9 centimetre
45057,51 centimetre
45058,51 centimetre
45059,21.5 inch
45060,150 centimetre
45061,7.87 centimetre
45062,7.87 metre
45063,34 centimetre
45064,5 centimetre
45065,5 centimetre
45066,5 centimetre
45067,6.37 inch
45068,6.37 inch
45069,295 centimetre
45070,4.5 centimetre
45071,2.75 inch
45072,22 metre
45073,
45074,34 centimetre
45075,34 centimetre
45076,18 centimetre
45077,18 centimetre
45078,18 centimetre
45079,7.5 inch
45080,7.5 inch
45081,
45082,154 pound
45083,25 centimetre
45084,25 centimetre
45085,14.5 centimetre
45086,10 centimetre
45087,110 metre
45088,110 metre
45089,110 metre
45090,4 inch
45091,
45092,30 centimetre
45093,58 centimetre
45094,12 volt
45095,53 centimetre
45096,27.6 inch
45097,27.6 inch
45098,37.75 inch
45099,39 inch
45100,28.0 pound
45101,28.0 pound
45102,220 pound
45103,260 centimetre
45104,
45105,120 volt
45106,13 centimetre
45107,
45108,4.5 inch
45109,
45110,
45111,4.8 centimetre
45112,8 centimetre
45113,2 centimetre
45114,
45115,6 centimetre
45116,6.0 centimetre
45117,6 centimetre
45118,120 volt
45119,1800 watt
45120,
45121,12.5 centimetre
45122,70 centimetre
45123,70 centimetre
45124,70 centimetre
45125,95 centimetre
45126,10 centimetre
45127,
45128,18.5 inch
45129,39 centimetre
45130,15.4 centimetre
45131,36.5 centimetre
45132,3.54 inch
45133,3.54 inch
45134,229 metre
45135,4.1 inch
45136,2.0 inch
45137,
45138,43 centimetre
45139,454 gram
45140,
45141,1.2 volt
45142,
45143,7 inch
45144,60.5 centimetre
45145,5.5 centimetre
45146,10 centimetre
45147,6.1 centimetre
45148,3.9 inch
45149,20 metre
45150,25 metre
45151,
45152,3 inch
45153,35 centimetre
45154,24.2 inch
45155,
45156,
45157,80 centimetre
45158,53 centimetre
45159,10 centimetre
45160,18 centimetre
45161,19 centimetre
45162,8.5 centimetre
45163,24.5 centimetre
45164,2.0 ounce
45165,6.69 inch
45166,6.69 inch
45167,20.47 inch
45168,41.5 metre
45169,248 metre
45170,27 millimetre
45171,27 metre
45172,27 metre
45173,
45174,15 centimetre
45175,
45176,70 centimetre
45177,70 centimetre
45178,11 inch
45179,255 metre
45180,
45181,115 watt
45182,0.6 centimetre
45183,0.6 centimetre
45184,
45185,22.5 centimetre
45186,22.5 centimetre
45187,22.5 centimetre
45188,
45189,10 inch
45190,5.68 pound
45191,120 volt
45192,1200 watt
45193,96 centimetre
45194,96 centimetre
45195,38 centimetre
45196,40 centimetre
45197,90 metre
45198,1.8 metre
45199,73.5 millimetre
45200,
45201,6.3 inch
45202,16 centimetre
45203,15.5 inch
45204,15.5 inch
45205,15.5 inch
45206,62 centimetre
45207,10.6 inch
45208,
45209,
45210,13.5 centimetre
45211,
45212,23.6 metre
45213,42 centimetre
45214,48 centimetre
45215,350 pound
45216,440 pound
45217,11.3 centimetre
45218,15.7 inch
45219,70 metre
45220,33 centimetre
45221,60 centimetre
45222,60 centimetre
45223,2.5 inch
45224,2.5 inch
45225,11.1 ounce
45226,16 metre
